Trained Model,Backbone,Train Model ID,Train Altitude,Train Variant,Train Type,Test Dataset ID,Test Dataset Folder,Test Altitude,Test Variant,Image Size,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet18 | 80 | resnet18_img640x480_20260303_124645,resnet18,80,65ft,6x6,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,640x480,0.28440788034501846,0.9415523003472224,98.27910390668613,0.025951091532163104,0.0,0.17093469059830005,0.18490167430931728,0.0,0.6477272389889762,0.03542591100850957,0.0,0.20267338130725415,0.04616381779830274,0.0,0.26680177693146834,0.13143846123602998,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet18_img640x480_20260303_124645/resnet18_vineyard_segmentation_paper-80_unet_image_size_640x480_batch_size_8.pth
resnet18 | 80 | resnet18_img640x480_20260303_124645,resnet18,80,65ft,6x6,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,640x480,0.3860946825177236,0.9551782106885722,129.58441886565154,0.1099354532956541,0.015356376410491826,0.4017590938471365,0.37071198355142143,0.13408211203512377,0.6731799668274412,0.15610330281067994,0.017803300396968758,0.5428410279200624,0.17354270473392305,0.02676511808221369,0.5368431514583405,0.13143846123602998,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet18_img640x480_20260303_124645/resnet18_vineyard_segmentation_paper-80_unet_image_size_640x480_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,1014x760,0.22782761620378925,0.910471680464722,6.605278247065916,0.0,0.0,0.000841137800036584,0.0,0.0,0.21191041497163474,0.0,0.0,0.0008447858793929963,0.0,0.0,0.001675834312851045,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,1014x760,0.22923662570467734,0.9065626923262298,7.034969565441106,0.0,0.0,0.010409218754868747,0.0,0.0,0.1424586412730119,0.0,0.0,0.011836019536110551,0.0,0.0,0.02039405685161773,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,1014x760,0.2332980061563712,0.9300209195325593,5.889445401608879,0.0,0.0,0.003167602396092758,0.0,0.0,0.06624360621239254,0.0,0.0,0.0033388961068616233,0.0,0.0,0.006307697299227324,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,75,vineyard_segmentation_paper-75,39ft,2x2,1014x760,0.27069915271370704,0.9212870069651447,25.351678702401372,0.009847947626505262,0.0076071549024504925,0.14435599707971344,0.47744489374557364,0.12228757071593169,0.5165061954309196,0.010009100986481006,0.007870688012896079,0.16660857567532705,0.018893980959425842,0.014022388425735385,0.23423449731112025,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,76,vineyard_segmentation_paper-76,39ft,4x4,1014x760,0.3674717942848119,0.9351115215766181,30.685878300452835,0.10105661480759112,0.04551606252317058,0.3556526863418262,0.610090779242302,0.24283370931908804,0.5690961475361378,0.10962707144089394,0.05024865814261528,0.5131206960315927,0.1664215718699405,0.0666079620684036,0.49911773248904456,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,77,vineyard_segmentation_paper-77,39ft,6x6,1014x760,0.40788393286829705,0.934900925625875,30.94633664060324,0.1632541560192941,0.07641846086172815,0.3488184059531331,0.495068298778615,0.38130912790820215,0.5738646209465209,0.19947748669460785,0.08830638703336247,0.4947256902063428,0.24277196015805544,0.1180858025944897,0.48437368367464495,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,1014x760,0.2852239915529218,0.9138273869770579,25.148428588573395,5.787503741242923e-05,0.0,0.2285160739150986,0.125,0.0,0.506106258966917,5.787503741242923e-05,0.0,0.3079060832288236,0.00011568893618291214,0.0,0.36745568831657816,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,1014x760,0.4096511934236059,0.9373403165320489,30.699119746227765,0.11349020601424267,0.05986227811181296,0.5058137319650649,0.6753407207337184,0.4101292092739642,0.5986846306626152,0.11949316091310136,0.06650111237119233,0.783136316709127,0.1821786292405848,0.09279537113039998,0.6619898840088132,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,1014x760,0.5228472068899382,0.9474241945006749,30.879796673380493,0.2872893497281001,0.23135454198619554,0.5275911388087061,0.6619072438273035,0.5948133525205568,0.6664399980851117,0.32453501369563253,0.2745787944083157,0.711301223181446,0.4088388839590869,0.3448263974645725,0.6778013579060358,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,1014x760,0.23546893394530954,0.9289984420416797,21.647845600216222,0.0,0.0,0.012899945570745882,0.0,0.0,0.23575804073171464,0.0,0.0,0.017037859397602034,0.0,0.0,0.024674423091707684,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,1014x760,0.2959707977970415,0.937488851257829,29.860187350670582,8.800458534781515e-06,0.0,0.24724883172494533,0.02222222222222222,0.0,0.5413906604703517,8.803951312382339e-06,0.0,0.3769416661893635,1.759742660002647e-05,0.0,0.36937205841560583,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 80 | resnet50_img1014x760_20260303_203833,resnet50,80,65ft,6x6,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,1014x760,0.38758128045810675,0.9510509289261485,30.49160617402868,0.09890101925588375,0.04879324366452339,0.3942569274424029,0.4564382279545745,0.29954265882540704,0.6513260587138964,0.12066194884158309,0.07924153954190172,0.5352376534355661,0.16000405591905192,0.08488729734240696,0.5473534103243427,0.12920458390498035,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-80/resnet50_img1014x760_20260303_203833/resnet50_vineyard_segmentation_paper-80_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,1280x960,0.34082207938273695,0.9272735595703124,5.980085422705659,0.1827937615815842,0.00040709842808128017,0.25313249189960696,0.4474322474573973,0.09565646382557841,0.681592215509781,0.26173970379232436,0.0004086969964541853,0.2932901421108602,0.3054861312965638,0.0008135181706332259,0.38726522077661435,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,1280x960,0.4033321519244478,0.9329447719029018,6.072401368341924,0.22202814370232785,0.0007264941498086874,0.4586798612603417,0.5325292916513027,0.1151930226833741,0.640429040905077,0.2800859603715153,0.0007319891581923856,0.6444221590147147,0.35320460714044233,0.00145153154933061,0.6248537947908992,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,1280x960,0.2634093237292715,0.9380408804757254,4.823765894329691,0.03950460863339718,6.37671330858953e-05,0.07606966720312364,0.24968073037580554,0.03777777777777778,0.7461963193117799,0.04360126870919754,6.400460513506422e-05,0.07809120735837854,0.0742356547144913,0.00012752399026824083,0.13802172337192486,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,75,vineyard_segmentation_paper-75,39ft,2x2,1280x960,0.25558251654271913,0.9164890834263394,15.338373670382525,0.05682596237772606,0.00043158678476641854,0.04857822688660971,0.37625103467411514,0.09739780748406357,0.5735893474492925,0.067645415371408,0.00043443806526987196,0.050589509880392715,0.1036307421785159,0.0008619900871292076,0.08842446523904401,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,76,vineyard_segmentation_paper-76,39ft,4x4,1280x960,0.23422687265285386,0.9147407072734063,16.758615265482135,0.0011921485665925054,0.0,0.0012407829358657885,0.07419609036195192,0.0,0.3644484921203261,0.0012045680914939624,0.0,0.0012443512839139445,0.002317048728228726,0.0,0.002448213544618378,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,77,vineyard_segmentation_paper-77,39ft,6x6,1280x960,0.25780255347539255,0.914694676304723,16.96610902543911,7.506912543635851e-05,0.0,5.429574594607613e-05,0.01024989475456765,0.0,0.21065740498882032,7.513053422107503e-05,0.0,5.429987291190775e-05,0.00014897822550928417,0.0,0.00010847456797904844,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,1280x960,0.41284011603425963,0.9382257016499838,15.216199805607108,0.23889095331156754,0.0072779800021650735,0.4676758198560368,0.49710110359878257,0.2694996078588481,0.6950719276617677,0.3220713556132752,0.007613011440498426,0.6025302799982686,0.37561767692998993,0.014276482184771677,0.6351629156416639,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,1280x960,0.24284907213534607,0.9122329186880467,16.829850951677557,0.031476532567641644,0.0006940100885839996,0.027141531880494184,0.5134981837176539,0.08285189650829661,0.7592736814441813,0.032244127241108964,0.0007003936702495678,0.027631954643879863,0.05792758765655101,0.0013683322866902942,0.051800928067035054,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,1280x960,0.24945463803984558,0.9103133428664436,16.935636312554426,0.004108027402369364,2.8277763560250434e-06,0.001722410485568102,0.17376244057099832,0.008075396825396826,0.6073534865087937,0.004118075440040404,2.827869110824807e-06,0.001724564685835155,0.007781671922049679,5.653709058200207e-06,0.003418509636647099,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,1280x960,0.4310683425031693,0.9629022343953452,13.464181020722176,0.21023490762994224,0.0026752615265235005,0.5485657853869848,0.37674292033701595,0.2448265128275433,0.7338450987041097,0.3219060574973181,0.002755162788752674,0.7008552979852586,0.33798489227135003,0.005316601497367959,0.7023785981705187,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,1280x960,0.29515307940758295,0.941610887315538,16.400486439509717,0.07660437825719,0.0012359110677024822,0.16153528617272644,0.3178573403955047,0.050291437887490104,0.8156396680933643,0.10681311091413731,0.0013320388349452176,0.16979909774723445,0.134654266585693,0.002449991342924105,0.2747045553865829,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 81 | resnet101_img1280x960_20260304_050409,resnet101,81,100ft,2x2,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,1280x960,0.24441352154647322,0.9330425023097619,16.81621779164187,0.009657150544702566,1.5619962562073732e-06,0.010714145907712535,0.20810210065253026,0.0004837461300309597,0.6946224421415876,0.010077983406650257,1.5668892485073814e-06,0.010775057428456148,0.01830330708399919,3.1236607304618145e-06,0.021008282421984853,0.09141809400171041,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-81/resnet101_img1280x960_20260304_050409/resnet101_vineyard_segmentation_paper-81_unet_image_size_1280x960_batch_size_8.pth
