Trained Model,Backbone,Train Dataset ID,Train Season,Train Variant,Test Dataset ID,Test Dataset Folder,Test Season,Image Size,Eval Mode,Eval Grid,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet18 | 25 | resnet18_img640x480_20260210_045525,resnet18,25,Mar+Jul,Full Res,10,vineyard_segmentation_paper-10,March,640x480,direct,none,0.2723479917324438,0.9472621082124257,32.364232718321894,0.00014514587284316505,1.1011033055121232e-05,0.1418368517497844,0.14285714285714285,0.00037993920972644377,0.6544134975239244,0.00014514587284316505,1.1337868480725624e-05,0.16518895471467382,0.0002898411611913157,2.201867183371499e-05,0.23407854539882503,0.1378316767513752,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-25/resnet18_img640x480_20260210_045525/resnet18_vineyard_segmentation_paper-25_unet_image_size_640x480_batch_size_8.pth
resnet50 | 25 | resnet50_img2028x1520_20260211_020205,resnet50,25,Mar+Jul,Full Res,6,vineyard_segmentation_paper-6,August,2028x1520,direct,none,0.3370677954972222,0.9163474109181978,6.673265674097541,0.15104066590961543,0.0004267999492410872,0.28263256711222073,0.7147279656392712,0.07905820311394071,0.7503004912883278,0.16253171745865228,0.0004368708901777021,0.3250625045184207,0.2545912334326568,0.0008523504253527723,0.43485775860804166,0.11766601912677288,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-25/resnet50_img2028x1520_20260211_020205/resnet50_vineyard_segmentation_paper-25_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 25 | resnet50_img2028x1520_20260211_020205,resnet50,25,Mar+Jul,Full Res,14,vineyard_segmentation_paper-14,July,2028x1520,direct,none,0.35117296028093553,0.9321584626495512,6.644095409242339,0.11096876260355217,0.03481940067600915,0.32782881256138235,0.8467051041254829,0.4631790981595587,0.8159007472094641,0.11441693063105564,0.03928127515127862,0.35878576554580627,0.19407501895526516,0.06589836754257984,0.48888708186070645,0.11766601912677288,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-25/resnet50_img2028x1520_20260211_020205/resnet50_vineyard_segmentation_paper-25_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 25 | resnet50_img2028x1520_20260211_020205,resnet50,25,Mar+Jul,Full Res,10,vineyard_segmentation_paper-10,March,2028x1520,direct,none,0.30471755857762856,0.9486404157583307,6.5972175665263,0.10524355271405597,0.006065315473070368,0.15849592005853724,0.5173552864207461,0.5949366046250651,0.6206530464788454,0.11908606362431941,0.00608814251323482,0.17859476053674297,0.18626752598998994,0.01199825995700876,0.26898047448202567,0.11766601912677288,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-25/resnet50_img2028x1520_20260211_020205/resnet50_vineyard_segmentation_paper-25_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 26 | resnet101_img2028x1520_20260212_235719,resnet101,26,Mar+Jul,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.3554040812180111,0.9055988946107874,1.980410463405175,0.1423424478429868,0.003641737046746266,0.10734075628690028,0.4135416970705636,0.1103791528074883,0.6787984734265031,0.16407766867069,0.0038046375619581914,0.11300645362109164,0.2199120137923261,0.006889094294844436,0.18100575760492998,0.10792984726528326,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet101_img2028x1520_20260212_235719/resnet101_vineyard_segmentation_paper-26_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 26 | resnet101_img2028x1520_20260212_235719,resnet101,26,Mar+Jul,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.4128036006769695,0.9264935873367087,1.9831851165708683,0.07776269380055013,0.019146452564545374,0.180078884269121,0.46199955951097244,0.27155505577059624,0.6028500072876998,0.0825753095030818,0.021539088128694737,0.19528164910604406,0.13210201025185186,0.0356906677857196,0.27543037024060874,0.10792984726528326,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet101_img2028x1520_20260212_235719/resnet101_vineyard_segmentation_paper-26_unet_image_size_2028x1520_batch_size_8.pth
resnet101 | 26 | resnet101_img2028x1520_20260212_235719,resnet101,26,Mar+Jul,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.37881688554201204,0.9501171539008393,1.9677726688257895,0.13655223595989177,0.032726779792875714,0.1525559514792078,0.33469863116552595,0.35053869266690135,0.5517712119475146,0.2152769297156794,0.034144941778369874,0.17139865310389904,0.21792074056982405,0.05936881452374367,0.24580766932134415,0.10792984726528326,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet101_img2028x1520_20260212_235719/resnet101_vineyard_segmentation_paper-26_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 26 | resnet18_img2028x1520_20260210_052528,resnet18,26,Mar+Jul,2x2,6,vineyard_segmentation_paper-6,August,2028x1520,tiled_reconstruct,2x2,0.41264839474584825,0.9187090785395438,5.465364306372774,0.11397962872418368,0.0041780705428831446,0.31112510738497273,0.45778259535415977,0.061964914108267856,0.6020164828101168,0.12913437023116184,0.004876597518358094,0.3934285039851395,0.18467425766897083,0.007976494070154305,0.4489200491701472,0.11884328660865624,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet18_img2028x1520_20260210_052528/resnet18_vineyard_segmentation_paper-26_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 26 | resnet18_img2028x1520_20260210_052528,resnet18,26,Mar+Jul,2x2,14,vineyard_segmentation_paper-14,July,2028x1520,tiled_reconstruct,2x2,0.4134298502971557,0.9345137122098767,5.569618646019897,0.05954538904636045,0.03846005026603164,0.301183576641861,0.4343115201704272,0.2364267176279874,0.579088919791498,0.06271224951583382,0.048438919931363796,0.35256997243032,0.10308545707768937,0.06932128567450743,0.42483549612719224,0.11884328660865624,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet18_img2028x1520_20260210_052528/resnet18_vineyard_segmentation_paper-26_unet_image_size_2028x1520_batch_size_8.pth
resnet18 | 26 | resnet18_img2028x1520_20260210_052528,resnet18,26,Mar+Jul,2x2,10,vineyard_segmentation_paper-10,March,2028x1520,tiled_reconstruct,2x2,0.3562242335823102,0.9455353145715621,5.440444646936648,0.03941755134138051,0.002602824210803656,0.04154841719403344,0.25136927318360197,0.12185727453909116,0.30807765891268285,0.04929190674211227,0.0026127562228629507,0.04688352692221538,0.06648977985958196,0.004972459161484938,0.07160483159210217,0.11884328660865624,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet18_img2028x1520_20260210_052528/resnet18_vineyard_segmentation_paper-26_unet_image_size_2028x1520_batch_size_8.pth
resnet50 | 26 | resnet50_img640x480_20260211_060707,resnet50,26,Mar+Jul,2x2,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,2x2,0.4227645197422071,0.9146694224929933,8.219802466983356,0.15161421536916952,0.008389930252586492,0.21519914409435947,0.47023539695530464,0.14845950542272474,0.64268384705207,0.17773282050793074,0.009995666345592336,0.24759477454362297,0.23247935656741853,0.015124286044909672,0.3276468115812267,0.11347233578562736,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet50_img640x480_20260211_060707/resnet50_vineyard_segmentation_paper-26_unet_image_size_640x480_batch_size_8.pth
resnet50 | 26 | resnet50_img640x480_20260211_060707,resnet50,26,Mar+Jul,2x2,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,2x2,0.5283545584360396,0.9380821826349606,8.541502548817881,0.1164465794520914,0.054390552904936176,0.3069293878473573,0.4947968425991683,0.30668578755143405,0.5888358630971269,0.12400866675482657,0.06752538799997475,0.35653112404089377,0.18673140928997892,0.0947457688694173,0.42678374229909044,0.11347233578562736,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet50_img640x480_20260211_060707/resnet50_vineyard_segmentation_paper-26_unet_image_size_640x480_batch_size_8.pth
resnet50 | 26 | resnet50_img640x480_20260211_060707,resnet50,26,Mar+Jul,2x2,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,2x2,0.38333004813147314,0.9501505242395937,8.202940448668642,0.07739635977133022,0.013764675841004109,0.15803776616891985,0.36122486684737637,0.31546883662982844,0.5351139821142121,0.09765443285827857,0.014159327695284857,0.17886666388283107,0.13062933548757621,0.025915278680459255,0.2530112759471663,0.11347233578562736,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-26/resnet50_img640x480_20260211_060707/resnet50_vineyard_segmentation_paper-26_unet_image_size_640x480_batch_size_8.pth
resnet101 | 27 | resnet101_img1014x760_20260212_191139,resnet101,27,Mar+Jul,4x4,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,4x4,0.39543063156676916,0.9084046214834426,1.8294504297386651,0.13916613820534943,0.005486319174909977,0.1657948612914061,0.4807349684612608,0.1937287816798821,0.6263286552209936,0.15571548993083548,0.00554432579578096,0.1795106789223757,0.21978852308454666,0.010275582382712565,0.26700476016892866,0.11037122986232073,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet101_img1014x760_20260212_191139/resnet101_vineyard_segmentation_paper-27_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 27 | resnet101_img1014x760_20260212_191139,resnet101,27,Mar+Jul,4x4,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,4x4,0.43362680784141894,0.9292769986111248,1.8305874763251768,0.09359077303643532,0.013586124889451592,0.20980432731417356,0.5246756812826349,0.3131209467640695,0.6222876652137876,0.09869445311599252,0.013832801972396011,0.22772157381265554,0.15603973444710972,0.025760857944033492,0.31581291016880786,0.11037122986232073,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet101_img1014x760_20260212_191139/resnet101_vineyard_segmentation_paper-27_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 27 | resnet101_img1014x760_20260212_191139,resnet101,27,Mar+Jul,4x4,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,4x4,0.3884003955663711,0.9497335615527353,1.8135200402549043,0.0525129392602401,0.03433114197861556,0.1410951984391192,0.4095171880273666,0.41462168729439675,0.5440958472756816,0.06327465132622881,0.03626473125159128,0.16016371460512155,0.09300935841666155,0.06293410029874827,0.22652350434989796,0.11037122986232073,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet101_img1014x760_20260212_191139/resnet101_vineyard_segmentation_paper-27_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 27 | resnet18_img1014x760_20260210_121658,resnet18,27,Mar+Jul,4x4,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,4x4,0.3806930302381318,0.9055587465103214,4.843614679346703,0.07087135402832724,0.0026018047935901733,0.11961483537335348,0.4339378435235623,0.057575162408971946,0.6580923144669492,0.07605999082908022,0.0027101986720944183,0.12627558564260993,0.11872729622202456,0.0050125707865319655,0.20163647452557765,0.11760023746134365,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet18_img1014x760_20260210_121658/resnet18_vineyard_segmentation_paper-27_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 27 | resnet18_img1014x760_20260210_121658,resnet18,27,Mar+Jul,4x4,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,4x4,0.43866910768493983,0.9234389912196986,4.9191871698022975,0.03774158836183967,0.015957576510462604,0.16022274756157429,0.3583870218342515,0.25409977627476527,0.6197273626416865,0.0386955251328242,0.01753010355412627,0.17280855770690146,0.06602115617945012,0.029672977111942746,0.24814574642910023,0.11760023746134365,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet18_img1014x760_20260210_121658/resnet18_vineyard_segmentation_paper-27_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 27 | resnet18_img1014x760_20260210_121658,resnet18,27,Mar+Jul,4x4,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,4x4,0.35413526370677706,0.9445927914970487,4.844120888956241,0.014542048272698607,0.0033277412358999306,0.00789628242803671,0.1746386581177502,0.11251727510981045,0.33230578533652105,0.01624138855130001,0.0033919151947565127,0.008088087482816982,0.024962916047859687,0.006185881179685063,0.01508350500770778,0.11760023746134365,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet18_img1014x760_20260210_121658/resnet18_vineyard_segmentation_paper-27_unet_image_size_1014x760_batch_size_8.pth
resnet50 | 27 | resnet50_img640x480_20260211_131446,resnet50,27,Mar+Jul,4x4,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,4x4,0.41525731948393524,0.9146408429311075,4.249083526264818,0.18144622529434715,0.03219824604579554,0.22230159243892564,0.4930391582124754,0.28302392402152277,0.6437444091381506,0.21260745462094469,0.03782512776965117,0.25070546478167743,0.26714041235502706,0.05640128997158062,0.34405711471225914,0.11217238817963812,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet50_img640x480_20260211_131446/resnet50_vineyard_segmentation_paper-27_unet_image_size_640x480_batch_size_8.pth
resnet50 | 27 | resnet50_img640x480_20260211_131446,resnet50,27,Mar+Jul,4x4,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,4x4,0.4193392714319042,0.9331653827526682,4.3004041254745635,0.11995875861014058,0.06470907263066328,0.2665368223275119,0.5198468830133638,0.24033553520049442,0.6125131050310461,0.12653517649231463,0.08464256926970007,0.2957927048039486,0.18923108996038332,0.11118379660290004,0.387175563348995,0.11217238817963812,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet50_img640x480_20260211_131446/resnet50_vineyard_segmentation_paper-27_unet_image_size_640x480_batch_size_8.pth
resnet50 | 27 | resnet50_img640x480_20260211_131446,resnet50,27,Mar+Jul,4x4,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,4x4,0.37610596546887726,0.9472875542452653,4.221625834698942,0.09783735326597946,0.04864319326264595,0.07305085621781009,0.2934549929980796,0.3941596550988852,0.5620749253170462,0.14645898683233596,0.05574454158871235,0.07820152602868373,0.16197401300027772,0.08722833058139397,0.1280739166053674,0.11217238817963812,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-27/resnet50_img640x480_20260211_131446/resnet50_vineyard_segmentation_paper-27_unet_image_size_640x480_batch_size_8.pth
resnet101 | 28 | resnet101_img1014x760_20260212_142118,resnet101,28,Mar+Jul,6x6,6,vineyard_segmentation_paper-6,August,1014x760,tiled_reconstruct,6x6,0.40709236876796523,0.9127542500621005,0.8796894181062075,0.10663427446165562,0.017711382036809425,0.2631790554604137,0.48328439194184153,0.2303915974332435,0.5942693768490882,0.11781419555987446,0.019280883516815884,0.32188726972863385,0.16956092897450883,0.031079029851316102,0.3960562750867422,0.1138750893692475,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet101_img1014x760_20260212_142118/resnet101_vineyard_segmentation_paper-28_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 28 | resnet101_img1014x760_20260212_142118,resnet101,28,Mar+Jul,6x6,14,vineyard_segmentation_paper-14,July,1014x760,tiled_reconstruct,6x6,0.4430573437216975,0.9357028552723671,0.8819707582264276,0.06246699084813896,0.008906210543914049,0.323062212598254,0.4731935231213446,0.22699886150083956,0.5605418780463962,0.06456514784018084,0.00915209702436503,0.3883624514040373,0.10701184191621908,0.01683739358784376,0.4462139339023345,0.1138750893692475,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet101_img1014x760_20260212_142118/resnet101_vineyard_segmentation_paper-28_unet_image_size_1014x760_batch_size_8.pth
resnet101 | 28 | resnet101_img1014x760_20260212_142118,resnet101,28,Mar+Jul,6x6,10,vineyard_segmentation_paper-10,March,1014x760,tiled_reconstruct,6x6,0.37796920773913,0.9476345264047695,0.877567310329792,0.08382151450121053,0.02385681553216101,0.13196667520734126,0.3571027576229498,0.34969821030141024,0.48517780913347064,0.10607826987152517,0.026925781193004417,0.15572894979615315,0.1387899947827604,0.04092372409965885,0.216142652217904,0.1138750893692475,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet101_img1014x760_20260212_142118/resnet101_vineyard_segmentation_paper-28_unet_image_size_1014x760_batch_size_8.pth
resnet18 | 28 | resnet18_img640x480_20260211_022829,resnet18,28,Mar+Jul,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.3808893157858245,0.9061555487044168,5.004540277355535,0.09415719121020213,0.0055605082685689835,0.12090374682831408,0.4340820632452595,0.06541728530370676,0.6623564400771229,0.10185203401425516,0.006299220157300259,0.12547421333761175,0.1510406065293986,0.010620573801037777,0.2008509051829221,0.11634782736759267,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet18_img640x480_20260211_022829/resnet18_vineyard_segmentation_paper-28_unet_image_size_640x480_batch_size_8.pth
resnet18 | 28 | resnet18_img640x480_20260211_022829,resnet18,28,Mar+Jul,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.4042229376751631,0.9248092154447247,5.0828699723065744,0.036918626578108474,0.03538974085921746,0.17131679423412366,0.4085435943390118,0.2326993021578583,0.6469060456891269,0.03782334257364727,0.04269693258537292,0.18668646653487053,0.06534657594339514,0.06411863903385977,0.26084765737646703,0.11634782736759267,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet18_img640x480_20260211_022829/resnet18_vineyard_segmentation_paper-28_unet_image_size_640x480_batch_size_8.pth
resnet18 | 28 | resnet18_img640x480_20260211_022829,resnet18,28,Mar+Jul,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.38545959098816285,0.9481328685758406,4.970183083729329,0.061294256614381634,0.007377672013477673,0.11959622053792762,0.3147852214690679,0.23303164749633504,0.5126390034716685,0.08204843334120249,0.007529905377413348,0.1429679770055623,0.1034436913561135,0.013901950899401147,0.19168029745687423,0.11634782736759267,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet18_img640x480_20260211_022829/resnet18_vineyard_segmentation_paper-28_unet_image_size_640x480_batch_size_8.pth
resnet50 | 28 | resnet50_img640x480_20260213_081154,resnet50,28,Mar+Jul,6x6,6,vineyard_segmentation_paper-6,August,640x480,tiled_reconstruct,6x6,0.40610343607382976,0.9174450259802617,2.3344150114713864,0.1499154234015079,0.010400433551393303,0.31610405569283945,0.4095752688302805,0.09850937678075151,0.5920927197458921,0.18373848233049844,0.012119063164076333,0.40490708301939815,0.22851350385679878,0.018684940646157288,0.4557195300737241,0.11234187483090577,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet50_img640x480_20260213_081154/resnet50_vineyard_segmentation_paper-28_unet_image_size_640x480_batch_size_8.pth
resnet50 | 28 | resnet50_img640x480_20260213_081154,resnet50,28,Mar+Jul,6x6,14,vineyard_segmentation_paper-14,July,640x480,tiled_reconstruct,6x6,0.4307088824241697,0.9358547530037872,2.3392153641347457,0.0991503917726244,0.04131984563330592,0.3123146946159211,0.4110181544874236,0.27511868394910605,0.5804674024353625,0.11194998503820522,0.05165041224314478,0.3650266653917818,0.1600747352456016,0.07328645338741074,0.43663245330232714,0.11234187483090577,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet50_img640x480_20260213_081154/resnet50_vineyard_segmentation_paper-28_unet_image_size_640x480_batch_size_8.pth
resnet50 | 28 | resnet50_img640x480_20260213_081154,resnet50,28,Mar+Jul,6x6,10,vineyard_segmentation_paper-10,March,640x480,tiled_reconstruct,6x6,0.3737231616776063,0.9466505633999939,2.315235733252453,0.1034564223802336,0.005827379549235185,0.07557311061817426,0.3355647155135166,0.19804817808099992,0.5151974078741565,0.14504752387886355,0.005892885119604529,0.08760039449782428,0.1684447596965871,0.0112367791158496,0.12751229210058682,0.11234187483090577,/home/users/jcox/resnets/paper_datasets_results/without_augmentations/vineyard_segmentation_paper-28/resnet50_img640x480_20260213_081154/resnet50_vineyard_segmentation_paper-28_unet_image_size_640x480_batch_size_8.pth
